admiration	amusement	anger	annoyance	approval	caring	confusion	curiosity	desire	disappointment	disapproval	disgust	embarrassment	excitement	fear	gratitude	grief	joy	love	nervousness	optimism	pride	realization	relief	remorse	sadness	surprise	neutral	risk
0.8151867758866422	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.3779076088853681	0.0	0.0	0.35809799288153976	0.0	0.5829472019471356	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.667272227692919	0.0	0.0	0.0	0.5036836225252046	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.44805506718971866	0.0	0.0	0.31051804292475765	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.8844025336957753	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7727551012932319	0	0.0	0.0	0.0	0	0	0
0.35641175471657893	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.626218180570359	0.0	0.7991132413860981	0.0	0.0	0.6979391287583159	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.7079138195020815	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.6544077990529584	0.0	0.0	0.0	0.7636283549778224	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.3006018208676555	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7183239091792559	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.6416279298705052	0.0	0.0	0.0	0.32079891360362045	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.7727495534753475	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.752543873775896	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.6633153695746676	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.5211832647015191	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.5075524873270394	0.0	0.3158018169862871	0.771041226923443	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.46905919823754455	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35848402824499515	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.45192103775890974	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.32014572683928616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.5397712540551984	0.0	0.5514474495324675	0.563662801516664	0.0	0.0	0.5044003019671873	0	0.0	0.0	0.0	0	0	0
0.0	0.7895197398647553	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4081822968473891	0.8484830789545466	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.8150357145090521	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8155978807107571	0.7902853717480004	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.6908685813589813	0.0	0.3052212052767992	0.0	0.8443502430666547	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.7327611413209523	0.0	0.0	0.0	0.0	0.32234713353724476	0.0	0.0	0.44899823611608614	0	0.0	0.0	0.0	0	0	0
0.8566518821436919	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.4697644223020543	0.0	0.0	0.7696214561593244	0.0	0.5766844460634443	0.0	0	0.0	0.0	0.0	0	0	0
0.3187202367232045	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.7877121343371702	0.0	0.0	0.4352992176705098	0.0	0.0	0.31799702996697915	0	0.0	0.0	0.0	0	0	0
0.8700704369562242	0.7298962055365436	0.0	0.0	0.5222519581116668	0.7456907199180081	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.42460673576669583	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.5151076423244778	0.0	0.0	0.0	0.0	0.0	0.0	0.6874939844947845	0.6434331383643417	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.46652539810925675	0.0	0.49397901719263726	0.0	0.0	0.8457919573518842	0.0	0.0	0.0	0	0.6882733448754079	0.0	0.0	0	0	0
0.0	0.34012458825189174	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.4835510106630143	0.0	0.0	0.0	0.0	0.0	0.0	0.4975252446405108	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.516392649171576	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6913375390431897	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.3258213906755413	0.0	0.3815278316261314	0.0	0.0	0.8911359971821837	0.0	0.0	0.0	0	0.40509633840017273	0.0	0.0	0	0	0
0.0	0.3628481228698916	0.0	0.0	0.0	0.46371991026009785	0	0	0	0.0	0	0.0	0.0	0.899952963842497	0.0	0.0	0.0	0.4671557373804277	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.5633322622238278	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.7861169841791561	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5967190951843907	0.0	0.0	0.36501611907652026	0	0.42727242264809107	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.6840789892172976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6515825632783507	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.5068877743090761	0.0	0.49197850836370244	0.5434423975284595	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.4643720429266791	0.0	0.0	0.0	0.0	0.7887451824660063	0.0	0.0	0.0	0	0.7966012698438234	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.39796015006190844	0.0	0.6412076390988696	0.0	0.8607188159501737	0.0	0.0	0.8798527592639378	0.0	0	0.0	0.0	0.0	0	0	0
0.6791530043450442	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8496030501778935	0.4245161916884348	0	0.0	0.0	0.0	0	0	0
0.5019249983095312	0.0	0.0	0.0	0.0	0.3069709668122908	0	0	0	0.0	0	0.0	0.0	0.3048148138861406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4328864984397541	0	0.0	0.0	0.0	0	0	0
0.0	0.4074560478582514	0.0	0.0	0.3864760971057801	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5720236010029829	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.3005170676718201	0.0	0.3988084611957758	0.0	0.0	0.6521551291361601	0.0	0.7535286389527847	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.6721444683034412	0.0	0.0	0.0	0.4350437299358342	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.5779714847126438	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8980727707626659	0	0.0	0.0	0.0	0	0	0
0.0	0.5026175201697044	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.8256445363697	0.0	0.0	0	0	0
0.0	0.41038695670955294	0.0	0.0	0.6287813856897806	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7064589183033017	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.3400944480748019	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.7043902117626606	0.0	0.0	0.0	0.0	0.4936529263621548	0.36998635283191506	0	0.0	0.0	0.0	0	0	0
0.5819066919005349	0.0	0.0	0.0	0.0	0.7201217880670487	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.3122724758010758	0.0	0.0	0.0	0.6600860191956667	0	0.0	0.0	0.0	0	0	0
0.45051103623227384	0.0	0.0	0.0	0.0	0.4917072725201248	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.523095808962252	0.0	0.8504614533188872	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6896933684201298	0.5127666243514992	0	0.3255066307412134	0.0	0.0	0	0	0
0.0	0.5214911157386761	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.7280476507983004	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.5356824990434429	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.7935856400897876	0.0	0.0	0.0	0.0	0.0	0.0	0	0.44087672512649945	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.4184985531361205	0.0	0.5068194682427174	0.0	0.0	0.0	0.0	0	0.5987073118364858	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.6507919400668132	0.7821872312067444	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.5956604748215942	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.8727780881472333	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.7503333179722877	0.0	0.0	0.47889261807720174	0.0	0.316378368610106	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.5934717712679378	0.0	0.0	0.6321454584486444	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.6126360428540698	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.6591527247378036	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6671917314710134	0.6347227811369458	0	0.0	0.0	0.0	0	0	0
0.5605211612141059	0.3471574640731261	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6772506383808622	0.0	0	0.0	0.0	0.0	0	0	0
0.4622116568904351	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.5754616783587754	0.0	0.5520612130652074	0.0	0.0	0.8080341066669157	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.8669273644373479	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.8378439369605204	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.5139985816463142	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.3510413497562087	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.6508596740641579	0.0	0.0	0.3318008346459865	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.6903309094000561	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.5142107100936125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.8530253149856428	0.0	0.0	0	0	0
0.0	0.8927722318704858	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.5569297581331447	0.0	0.0	0.0	0.0	0.0	0.0	0.4013853436944941	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.34394467478262625	0.0	0.0	0.5720778828947095	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5231520444219704	0.0	0.0	0.3939309014216248	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.48694396655813565	0.0	0.3557443561076932	0.0	0.0	0.4210630318562484	0.31997895628950773	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.7019850735958169	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.41670629106029955	0.0	0.0	0.8361674717568368	0.0	0.8888654578052566	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.47332497751626923	0.0	0.0	0.0	0.6399679026267447	0	0.0	0.0	0.0	0	0	0
0.33589492321788006	0.0	0.0	0.0	0.0	0.7252694664878097	0	0	0	0.0	0	0.0	0.0	0.7434492602214331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.39159989962776726	0	0	0	0.0	0	0.0	0.0	0.4740233888131554	0.0	0.617642832751409	0.0	0.8444358792425208	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.6386457715553719	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6181684457163568	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.4639090382276916	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7410974512517576	0.0	0	0.0	0.0	0.0	0	0	0
0.666960910179196	0.6082820032547	0.0	0.0	0.0	0.5231422069695593	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6643903429110763	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3244324265645937	0.0	0.0	0.8396722413096946	0	0.0	0.0	0.0	0	0	0
0.7313485140266118	0.6847208686022331	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4812752082835105	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.4425530577514414	0.7369049344348465	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.6137895320679403	0.0	0.0	0	0	0
0.0	0.8085507160304795	0.0	0.0	0.0	0.7701512771068524	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5912992432791967	0.0	0.0	0.606880221909311	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.487245755746998	0.0	0.0	0.8263051531113128	0.35311039217160567	0	0.0	0.0	0.0	0	0	0
0.5768566672607597	0.8035767095443249	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4898684244402989	0.0	0.0	0.6240230825830213	0	0.0	0.0	0.0	0	0	0
0.39660824931838423	0.4200584867945029	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.7309601233481566	0.5923641268880186	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.6007493769083068	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.38806362218876533	0.0	0.5464119937422302	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.4989136095997787	0.0	0.0	0.0	0.0	0.4330600415228899	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.7860673974603059	0.0	0.0	0.5119793767711975	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.3197450173790697	0.0	0.0	0.0	0.663932195495279	0.0	0.0	0.8192590438798788	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.4328839721981312	0.7634664706834384	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30986054158510806	0.0	0.6929654056737337	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.33418022530412583	0.0	0.0	0.7786928991082886	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.47661962423427673	0.0	0.0	0.0	0.0	0.6807429036078034	0.8155151688199387	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.3279473091977173	0.0	0.3035336191942295	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.6389218323635013	0.0	0.0	0.0	0.0	0.3307934303452389	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.638064366954064	0.0	0.0	0.0	0.0	0.646491228672974	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6716218247168807	0.34724224574819784	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7263361505076833	0.0	0.0	0.3944067776310382	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555607594182533	0.6953022609813588	0	0.7234413805130173	0.0	0.0	0	0	0
0.0	0.6369163991161324	0.0	0.0	0.0	0.7040308805926029	0	0	0	0.0	0	0.0	0.0	0.4917394743078646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.6780982768188418	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.4766003550577428	0.0	0.0	0.0	0.0	0.0	0.6649484027093664	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.8377498638251031	0.0	0	0	0	0.0	0	0.0	0.0	0.8693735968692797	0.0	0.8010751759837673	0.0	0.0	0.0	0.0	0.5230289773422586	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.5425388826721477	0.0	0.0	0.0	0.0	0.0	0.7410380371746721	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.3689737017405291	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6135060297456364	0.0	0.8418521810194262	0.0	0	0.8190759291090355	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.41208973137224586	0.0	0.38925206931875567	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3180747623135204	0	0.4216392708750278	0.0	0.0	0	0	0
0.0	0.3763686608401312	0.0	0.0	0.5711845212910522	0.43545643370980436	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.4459024290067293	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.3194240416222193	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.8726315985477975	0.0	0.5113126186705625	0.0	0.37874947897366623	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.3682603959845846	0	0	0	0.0	0	0.0	0.0	0.8583964992438429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.7510286316874966	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.48878257154219495	0.0	0.0	0.0	0.0	0.0	0.7206272947557708	0	0.0	0.0	0.0	0	0	0
0.6707016054694034	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.534774168493529	0.0	0.0	0.0	0.0	0.810089990266984	0.0	0	0.0	0.0	0.0	0	0	0
0.4488680819688986	0.0	0.0	0.0	0.32132603315158637	0.0	0	0	0	0.0	0	0.0	0.0	0.6393774076134502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.48540962970057666	0.531384289823597	0.0	0.0	0.0	0.4130051350577692	0	0	0	0.0	0	0.0	0.0	0.6230785292440191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.8360225509487151	0.0	0.5342940549696147	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.8623418399752951	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.5363369462737454	0.0	0.0	0.0	0.3606797748313182	0.0	0.0	0.0	0.0	0	0.6744910103725612	0.0	0.0	0	0	0
0.0	0.6277262555470589	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.5018303145834844	0.0	0.0	0.0	0.43017487388418707	0.0	0.0	0.6828477263474402	0.0	0	0.0	0.0	0.0	0	0	0
0.584636752332597	0.0	0.0	0.0	0.0	0.711157354664973	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.4998892729432092	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.36302427332278686	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.5479573079933697	0.0	0.0	0.5971635381979218	0.0	0.6927842425836881	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.721804366322139	0.0	0.0	0.0	0.4132909131642242	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8030049001243134	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.663805017843005	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.7947694036087347	0.0	0.0	0.821627929591195	0.0	0.0	0.0	0	0.5455891277769358	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.4864440595505535	0.0	0.8238650813000727	0.0	0.0	0.3385474376947607	0.0	0.7433890834201404	0.0	0	0.0	0.0	0.0	0	0	0
0.7041312047744721	0.4985891205023066	0.0	0.0	0.6789387568636973	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.6422852312137854	0.0	0.0	0	0	0
0.8040632082867101	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.30666792084346434	0.0	0.0	0.8539379529410369	0.0	0	0.0	0.0	0.0	0	0	0
0.6415405298082967	0.0	0.0	0.0	0.0	0.6704172078250681	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3189887258114587	0.0	0	0.0	0.0	0.0	0	0	0
0.34516569906381095	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38758702683201285	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.382019947427147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.3974482893265874	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.4410363659974394	0.0	0.0	0.5761969862485705	0.522585625337269	0	0.518424186216494	0.0	0.0	0	0	0
0.37957671866959664	0.0	0.0	0.0	0.0	0.35486154114057955	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3807032038630237	0.0	0	0.3660712511160143	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.7956416469824188	0.0	0.8413197146641263	0.0	0.0	0.0	0.6367451684673614	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.857525457753495	0.6802928977980689	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.8635599438981585	0.0	0.0	0.0	0.0	0.0	0.0	0	0.6754415663958523	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.4862234907225703	0.0	0.6420852993846584	0.0	0.7991108983242263	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.4027682644788265	0.4107679419177408	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0
0.0	0.0	0.0	0.0	0.5066082819267169	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.8123303075330024	0.0	0.0	0	0	0
